seqno;heartbeats;pulse;timestamp
85341;18768;52;2013-08-21 03:20:52.986
85342;18769;53;2013-08-21 03:20:53.237
85378;18776;53;2013-08-21 03:21:02.107
85379;18777;52;2013-08-21 03:21:02.347
85388;18778;52;2013-08-21 03:21:04.567
85389;18779;51;2013-08-21 03:21:04.817
85403;18781;51;2013-08-21 03:21:08.257
85404;18782;50;2013-08-21 03:21:08.507
85427;18786;50;2013-08-21 03:21:14.166
85428;18787;51;2013-08-21 03:21:14.417
85450;18791;51;2013-08-21 03:21:19.836
85451;18792;52;2013-08-21 03:21:20.087
85454;18792;52;2013-08-21 03:21:20.817
85455;18793;53;2013-08-21 03:21:21.067
85458;18793;53;2013-08-21 03:21:21.807
85459;18794;54;2013-08-21 03:21:22.057
85462;18794;54;2013-08-21 03:21:22.787
85464;18795;53;2013-08-21 03:21:23.287
85471;18796;53;2013-08-21 03:21:25.007
85472;18797;54;2013-08-21 03:21:25.258
85475;18797;54;2013-08-21 03:21:25.997
85476;18798;55;2013-08-21 03:21:26.237
85484;18799;55;2013-08-21 03:21:28.207
85485;18800;54;2013-08-21 03:21:28.457
85502;18803;54;2013-08-21 03:21:32.647
85503;18804;55;2013-08-21 03:21:32.887
85511;18805;55;2013-08-21 03:21:34.857
85512;18806;54;2013-08-21 03:21:35.107
85529;18809;54;2013-08-21 03:21:39.297
85530;18810;55;2013-08-21 03:21:39.537
85533;18810;55;2013-08-21 03:21:40.277
85534;18811;54;2013-08-21 03:21:40.534
85542;18812;54;2013-08-21 03:21:42.497
85543;18813;55;2013-08-21 03:21:42.737
85546;18813;55;2013-08-21 03:21:43.477
85547;18814;54;2013-08-21 03:21:43.727
85569;18818;54;2013-08-21 03:21:49.147
85570;18819;53;2013-08-21 03:21:49.387
85578;18820;53;2013-08-21 03:21:51.357
85580;18821;54;2013-08-21 03:21:51.857
85605;18826;54;2013-08-21 03:21:58.006
85606;18827;55;2013-08-21 03:21:58.257
85609;18827;55;2013-08-21 03:21:58.997
85610;18828;54;2013-08-21 03:21:59.247
85627;18831;54;2013-08-21 03:22:03.427
85628;18832;55;2013-08-21 03:22:03.677
85630;18832;55;2013-08-21 03:22:04.167
85631;18833;56;2013-08-21 03:22:04.417
85635;18833;56;2013-08-21 03:22:05.397
85636;18834;57;2013-08-21 03:22:05.647
85651;18837;57;2013-08-21 03:22:09.337
85652;18838;58;2013-08-21 03:22:09.587
85664;18840;58;2013-08-21 03:22:12.547
85665;18841;57;2013-08-21 03:22:12.787
85673;18842;57;2013-08-21 03:22:14.758
85674;18843;56;2013-08-21 03:22:15.008
85685;18845;56;2013-08-21 03:22:17.716
85686;18846;57;2013-08-21 03:22:17.959
85690;18846;57;2013-08-21 03:22:18.947
85691;18847;56;2013-08-21 03:22:19.197
85702;18849;56;2013-08-21 03:22:21.897
85703;18850;57;2013-08-21 03:22:22.147
85706;18850;57;2013-08-21 03:22:22.887
85707;18851;58;2013-08-21 03:22:23.137
85751;18861;58;2013-08-21 03:22:33.967
85752;18862;59;2013-08-21 03:22:34.217
85760;18863;59;2013-08-21 03:22:36.187
85761;18864;58;2013-08-21 03:22:36.437
85764;18864;58;2013-08-21 03:22:37.167
85765;18865;59;2013-08-21 03:22:37.417
85768;18865;59;2013-08-21 03:22:38.157
85769;18866;58;2013-08-21 03:22:38.407
85772;18866;58;2013-08-21 03:22:39.137
85773;18867;59;2013-08-21 03:22:39.387
85784;18869;59;2013-08-21 03:22:42.097
85785;18870;58;2013-08-21 03:22:42.347
85798;18872;58;2013-08-21 03:22:45.547
85799;18873;57;2013-08-21 03:22:45.787
85811;18875;57;2013-08-21 03:22:48.747
85812;18876;56;2013-08-21 03:22:48.997
85824;18878;56;2013-08-21 03:22:51.947
85825;18879;57;2013-08-21 03:22:52.197
85841;18882;57;2013-08-21 03:22:56.137
85842;18883;56;2013-08-21 03:22:56.387
85859;18886;56;2013-08-21 03:23:00.567
85860;18887;55;2013-08-21 03:23:00.817
85872;18889;55;2013-08-21 03:23:03.767
85873;18890;56;2013-08-21 03:23:04.017
85881;18891;56;2013-08-21 03:23:05.987
85882;18892;55;2013-08-21 03:23:06.237
85894;18894;55;2013-08-21 03:23:09.187
85895;18895;56;2013-08-21 03:23:09.437
85923;18901;56;2013-08-21 03:23:16.327
85924;18902;57;2013-08-21 03:23:16.577
85944;18906;57;2013-08-21 03:23:21.507
85945;18907;58;2013-08-21 03:23:21.747
85968;18912;58;2013-08-21 03:23:27.417
85970;18913;59;2013-08-21 03:23:27.907
85981;18915;59;2013-08-21 03:23:30.617
85982;18916;58;2013-08-21 03:23:30.867
85989;18917;58;2013-08-21 03:23:32.586
85990;18918;59;2013-08-21 03:23:32.837
86002;18920;59;2013-08-21 03:23:35.787
86003;18921;58;2013-08-21 03:23:36.037
86018;18924;58;2013-08-21 03:23:39.727
86019;18925;59;2013-08-21 03:23:39.977
86031;18927;59;2013-08-21 03:23:42.927
86032;18928;58;2013-08-21 03:23:43.177
86039;18929;58;2013-08-21 03:23:44.897
86040;18930;59;2013-08-21 03:23:45.147
86051;18932;59;2013-08-21 03:23:47.858
86052;18933;58;2013-08-21 03:23:48.106
86063;18935;58;2013-08-21 03:23:50.817
86064;18936;59;2013-08-21 03:23:51.057
86067;18936;59;2013-08-21 03:23:51.797
86068;18937;60;2013-08-21 03:23:52.047
86071;18937;60;2013-08-21 03:23:52.788
86072;18938;59;2013-08-21 03:23:53.027
86075;18938;59;2013-08-21 03:23:53.766
86076;18939;60;2013-08-21 03:23:54.017
86088;18941;60;2013-08-21 03:23:56.967
86089;18942;59;2013-08-21 03:23:57.217
86092;18942;59;2013-08-21 03:23:57.957
86093;18943;58;2013-08-21 03:23:58.197
86113;18947;58;2013-08-21 03:24:03.127
86114;18948;59;2013-08-21 03:24:03.377
86121;18949;59;2013-08-21 03:24:05.093
86122;18950;60;2013-08-21 03:24:05.347
86128;18951;60;2013-08-21 03:24:06.819
86129;18952;61;2013-08-21 03:24:07.067
86132;18952;61;2013-08-21 03:24:07.807
86133;18953;62;2013-08-21 03:24:08.057
86145;18955;62;2013-08-21 03:24:11.007
86146;18956;61;2013-08-21 03:24:11.257
86149;18956;61;2013-08-21 03:24:11.997
86150;18957;60;2013-08-21 03:24:12.237
86157;18958;60;2013-08-21 03:24:13.967
86158;18959;59;2013-08-21 03:24:14.207
86166;18960;59;2013-08-21 03:24:16.177
86167;18961;58;2013-08-21 03:24:16.427
86179;18963;58;2013-08-21 03:24:19.387
86180;18964;59;2013-08-21 03:24:19.627
86183;18964;59;2013-08-21 03:24:20.367
86184;18965;58;2013-08-21 03:24:20.616
86196;18967;58;2013-08-21 03:24:23.567
86197;18968;57;2013-08-21 03:24:23.817
86201;18968;57;2013-08-21 03:24:24.797
86202;18969;56;2013-08-21 03:24:25.047
86235;18976;56;2013-08-21 03:24:33.177
86236;18977;57;2013-08-21 03:24:33.418
86252;18980;57;2013-08-21 03:24:37.357
86253;18981;58;2013-08-21 03:24:37.607
86306;18993;58;2013-08-21 03:24:50.657
86307;18994;57;2013-08-21 03:24:50.907
86327;18998;57;2013-08-21 03:24:55.837
86328;18999;58;2013-08-21 03:24:56.077
86332;18999;58;2013-08-21 03:24:57.067
86333;19000;57;2013-08-21 03:24:57.307
86341;19001;57;2013-08-21 03:24:59.277
86342;19002;56;2013-08-21 03:24:59.527
86346;19002;56;2013-08-21 03:25:00.517
86347;19003;55;2013-08-21 03:25:00.757
86372;19008;55;2013-08-21 03:25:06.917
86373;19009;56;2013-08-21 03:25:07.167
86381;19010;56;2013-08-21 03:25:09.137
86382;19011;55;2013-08-21 03:25:09.377
86411;19017;55;2013-08-21 03:25:16.527
86412;19018;56;2013-08-21 03:25:16.767
86415;19018;56;2013-08-21 03:25:17.507
86416;19019;57;2013-08-21 03:25:17.758
86432;19022;57;2013-08-21 03:25:21.697
86433;19023;58;2013-08-21 03:25:21.937
86452;19027;58;2013-08-21 03:25:26.617
86453;19028;57;2013-08-21 03:25:26.867
86469;19031;57;2013-08-21 03:25:30.807
86470;19032;58;2013-08-21 03:25:31.057
86485;19035;58;2013-08-21 03:25:34.747
86486;19036;59;2013-08-21 03:25:34.997
86502;19039;59;2013-08-21 03:25:38.937
86503;19040;58;2013-08-21 03:25:39.178
86527;19045;58;2013-08-21 03:25:45.097
86528;19046;57;2013-08-21 03:25:45.336
86531;19046;57;2013-08-21 03:25:46.077
86532;19047;58;2013-08-21 03:25:46.327
86535;19047;58;2013-08-21 03:25:47.067
86536;19048;59;2013-08-21 03:25:47.307
86539;19048;59;2013-08-21 03:25:48.047
86540;19049;58;2013-08-21 03:25:48.297
86548;19050;58;2013-08-21 03:25:50.267
86549;19051;59;2013-08-21 03:25:50.507
86559;19053;59;2013-08-21 03:25:52.977
86560;19054;60;2013-08-21 03:25:53.217
86575;19057;60;2013-08-21 03:25:56.917
86576;19058;61;2013-08-21 03:25:57.157
86590;19061;61;2013-08-21 03:26:00.607
86592;19062;60;2013-08-21 03:26:01.097
86616;19067;60;2013-08-21 03:26:07.007
86617;19068;58;2013-08-21 03:26:07.257
86625;19069;58;2013-08-21 03:26:09.227
86626;19070;57;2013-08-21 03:26:09.477
86630;19070;57;2013-08-21 03:26:10.457
86631;19071;56;2013-08-21 03:26:10.707
86635;19071;56;2013-08-21 03:26:11.687
86636;19072;55;2013-08-21 03:26:11.937
86648;19074;55;2013-08-21 03:26:14.897
86649;19075;56;2013-08-21 03:26:15.137
86661;19077;56;2013-08-21 03:26:18.097
86662;19078;55;2013-08-21 03:26:18.337
86688;19083;55;2013-08-21 03:26:24.747
86689;19084;54;2013-08-21 03:26:24.987
86692;19084;54;2013-08-21 03:26:25.727
86693;19085;55;2013-08-21 03:26:25.977
86696;19085;55;2013-08-21 03:26:26.717
86697;19086;56;2013-08-21 03:26:26.957
86704;19087;56;2013-08-21 03:26:28.687
86705;19088;57;2013-08-21 03:26:28.927
86726;19092;57;2013-08-21 03:26:34.107
86727;19093;56;2013-08-21 03:26:34.347
86739;19095;56;2013-08-21 03:26:37.307
86740;19096;57;2013-08-21 03:26:37.557
86752;19098;57;2013-08-21 03:26:40.507
86753;19099;58;2013-08-21 03:26:40.757
86763;19101;58;2013-08-21 03:26:43.217
86764;19102;59;2013-08-21 03:26:43.467
86772;19103;59;2013-08-21 03:26:45.437
86773;19104;58;2013-08-21 03:26:45.677
86781;19105;58;2013-08-21 03:26:47.648
86782;19106;57;2013-08-21 03:26:47.897
86798;19109;57;2013-08-21 03:26:51.837
86799;19110;56;2013-08-21 03:26:52.087
86802;19110;56;2013-08-21 03:26:52.827
86803;19111;57;2013-08-21 03:26:53.067
86811;19112;57;2013-08-21 03:26:55.037
86812;19113;56;2013-08-21 03:26:55.287
86841;19119;56;2013-08-21 03:27:02.422
86842;19120;57;2013-08-21 03:27:02.677
86850;19121;57;2013-08-21 03:27:04.647
86851;19122;56;2013-08-21 03:27:04.887
86854;19122;56;2013-08-21 03:27:05.627
86855;19123;57;2013-08-21 03:27:05.877
86867;19125;57;2013-08-21 03:27:08.827
86868;19126;56;2013-08-21 03:27:09.077
86871;19126;56;2013-08-21 03:27:09.817
86872;19127;57;2013-08-21 03:27:10.066
86879;19128;57;2013-08-21 03:27:11.787
86880;19129;58;2013-08-21 03:27:12.037
86895;19132;58;2013-08-21 03:27:15.726
86896;19133;60;2013-08-21 03:27:15.977
86898;19133;60;2013-08-21 03:27:16.467
86899;19134;61;2013-08-21 03:27:16.717
86901;19134;61;2013-08-21 03:27:17.206
86902;19135;63;2013-08-21 03:27:17.447
86904;19135;63;2013-08-21 03:27:17.947
86905;19136;64;2013-08-21 03:27:18.187
86907;19136;64;2013-08-21 03:27:18.687
86908;19137;66;2013-08-21 03:27:18.927
86910;19137;66;2013-08-21 03:27:19.417
86911;19138;68;2013-08-21 03:27:19.665
86913;19138;68;2013-08-21 03:27:20.157
86914;19139;70;2013-08-21 03:27:20.407
86927;19144;70;2013-08-21 03:27:23.607
86928;19145;78;2013-08-21 03:27:23.858
86951;19153;78;2013-08-21 03:27:29.517
86952;19154;80;2013-08-21 03:27:29.767
86953;19154;80;2013-08-21 03:27:30.017
86954;19155;83;2013-08-21 03:27:30.257
86955;19155;83;2013-08-21 03:27:30.507
86956;19156;85;2013-08-21 03:27:30.747
86958;19156;85;2013-08-21 03:27:31.247
86959;19157;87;2013-08-21 03:27:31.488
86960;19157;87;2013-08-21 03:27:31.737
86961;19158;89;2013-08-21 03:27:31.987
86962;19158;89;2013-08-21 03:27:32.227
86963;19159;91;2013-08-21 03:27:32.478
86991;19166;91;2013-08-21 03:27:39.367
86992;19167;86;2013-08-21 03:27:39.617
86996;19167;86;2013-08-21 03:27:40.607
86997;19168;82;2013-08-21 03:27:40.847
87001;19168;82;2013-08-21 03:27:41.838
87002;19169;78;2013-08-21 03:27:42.077
87006;19169;78;2013-08-21 03:27:43.067
87007;19170;74;2013-08-21 03:27:43.307
87011;19170;74;2013-08-21 03:27:44.297
87012;19171;71;2013-08-21 03:27:44.547
87016;19171;71;2013-08-21 03:27:45.527
87017;19172;68;2013-08-21 03:27:45.777
87021;19172;68;2013-08-21 03:27:46.757
87022;19173;65;2013-08-21 03:27:47.008
87026;19173;65;2013-08-21 03:27:47.987
87027;19174;63;2013-08-21 03:27:48.236
87031;19174;63;2013-08-21 03:27:49.227
87032;19175;61;2013-08-21 03:27:49.467
87036;19175;61;2013-08-21 03:27:50.457
87037;19176;59;2013-08-21 03:27:50.697
87041;19176;59;2013-08-21 03:27:51.683
87042;19177;58;2013-08-21 03:27:51.939
87046;19177;58;2013-08-21 03:27:52.917
87047;19178;57;2013-08-21 03:27:53.167
87051;19178;57;2013-08-21 03:27:54.147
87052;19179;56;2013-08-21 03:27:54.397
87056;19179;56;2013-08-21 03:27:55.377
87057;19180;55;2013-08-21 03:27:55.627
87065;19181;55;2013-08-21 03:27:57.597
87066;19182;54;2013-08-21 03:27:57.847
87079;19184;54;2013-08-21 03:28:01.047
87080;19185;53;2013-08-21 03:28:01.287
87089;19186;53;2013-08-21 03:28:03.507
87090;19187;52;2013-08-21 03:28:03.756
87113;19191;52;2013-08-21 03:28:09.416
87114;19192;51;2013-08-21 03:28:09.667
87146;19198;51;2013-08-21 03:28:17.547
87147;19199;52;2013-08-21 03:28:17.797
87157;19201;52;2013-08-21 03:28:20.257
87158;19202;54;2013-08-21 03:28:20.497
87167;19203;54;2013-08-21 03:28:22.718
87168;19204;53;2013-08-21 03:28:22.967
87186;19207;53;2013-08-21 03:28:27.397
87187;19208;52;2013-08-21 03:28:27.647
87238;19218;52;2013-08-21 03:28:40.205
87239;19219;51;2013-08-21 03:28:40.447
87243;19219;51;2013-08-21 03:28:41.437
87244;19220;50;2013-08-21 03:28:41.689
87263;19223;50;2013-08-21 03:28:46.367
87264;19224;49;2013-08-21 03:28:46.607
87273;19225;49;2013-08-21 03:28:48.827
87274;19226;50;2013-08-21 03:28:49.067
87301;19231;50;2013-08-21 03:28:55.717
87302;19232;51;2013-08-21 03:28:55.968
87306;19232;51;2013-08-21 03:28:56.957
87307;19233;50;2013-08-21 03:28:57.197
87325;19236;50;2013-08-21 03:29:01.637
87326;19237;51;2013-08-21 03:29:01.877
87343;19240;51;2013-08-21 03:29:06.067
87344;19241;52;2013-08-21 03:29:06.317
87354;19243;52;2013-08-21 03:29:08.776
87355;19244;54;2013-08-21 03:29:09.017
87362;19245;54;2013-08-21 03:29:10.747
87363;19246;55;2013-08-21 03:29:10.987
87365;19246;55;2013-08-21 03:29:11.487
87366;19247;57;2013-08-21 03:29:11.727
87376;19248;57;2013-08-21 03:29:14.197
87377;19249;56;2013-08-21 03:29:14.437
87381;19249;56;2013-08-21 03:29:15.427
87382;19250;55;2013-08-21 03:29:15.667
87386;19250;55;2013-08-21 03:29:16.657
87387;19251;54;2013-08-21 03:29:16.907
87395;19252;54;2013-08-21 03:29:18.877
87396;19253;53;2013-08-21 03:29:19.117
87404;19254;53;2013-08-21 03:29:21.087
87405;19255;54;2013-08-21 03:29:21.338
87418;19257;54;2013-08-21 03:29:24.537
87419;19258;53;2013-08-21 03:29:24.787
87431;19260;53;2013-08-21 03:29:27.737
87432;19261;54;2013-08-21 03:29:27.987
87435;19261;54;2013-08-21 03:29:28.727
87436;19262;55;2013-08-21 03:29:28.978
87440;19262;55;2013-08-21 03:29:29.956
87441;19263;54;2013-08-21 03:29:30.207
87450;19264;54;2013-08-21 03:29:32.417
87451;19265;53;2013-08-21 03:29:32.667
87458;19266;53;2013-08-21 03:29:34.387
87459;19267;54;2013-08-21 03:29:34.637
87462;19267;54;2013-08-21 03:29:35.377
87463;19268;55;2013-08-21 03:29:35.627
87476;19270;55;2013-08-21 03:29:38.827
87477;19271;54;2013-08-21 03:29:39.067
87495;19274;54;2013-08-21 03:29:43.506
87496;19275;53;2013-08-21 03:29:43.747
87518;19279;53;2013-08-21 03:29:49.167
87519;19280;54;2013-08-21 03:29:49.417
87523;19280;54;2013-08-21 03:29:50.397
87524;19281;53;2013-08-21 03:29:50.647
87532;19282;53;2013-08-21 03:29:52.617
87533;19283;52;2013-08-21 03:29:52.857
87537;19283;52;2013-08-21 03:29:53.847
87538;19284;53;2013-08-21 03:29:54.097
87541;19284;53;2013-08-21 03:29:54.827
87543;19285;52;2013-08-21 03:29:55.325
87564;19289;52;2013-08-21 03:30:00.497
87565;19290;53;2013-08-21 03:30:00.742
87569;19290;53;2013-08-21 03:30:01.727
87570;19291;52;2013-08-21 03:30:01.977
87598;19296;52;2013-08-21 03:30:08.867
87599;19297;51;2013-08-21 03:30:09.117
87602;19297;51;2013-08-21 03:30:09.857
87603;19298;52;2013-08-21 03:30:10.097
87607;19298;52;2013-08-21 03:30:11.087
87608;19299;51;2013-08-21 03:30:11.338
87616;19300;51;2013-08-21 03:30:13.307
87617;19301;52;2013-08-21 03:30:13.549
87625;19302;52;2013-08-21 03:30:15.517
87626;19303;53;2013-08-21 03:30:15.767
87635;19304;53;2013-08-21 03:30:17.988
87636;19305;52;2013-08-21 03:30:18.227
87650;19308;52;2013-08-21 03:30:21.677
87651;19309;54;2013-08-21 03:30:21.925
87663;19311;54;2013-08-21 03:30:24.877
87664;19312;55;2013-08-21 03:30:25.127
87667;19312;55;2013-08-21 03:30:25.868
87668;19313;57;2013-08-21 03:30:26.107
87676;19314;57;2013-08-21 03:30:28.077
87677;19315;56;2013-08-21 03:30:28.327
87685;19316;56;2013-08-21 03:30:30.297
87686;19317;55;2013-08-21 03:30:30.547
87694;19318;55;2013-08-21 03:30:32.517
87695;19319;56;2013-08-21 03:30:32.757
87707;19321;56;2013-08-21 03:30:35.717
87708;19322;55;2013-08-21 03:30:35.967
87711;19322;55;2013-08-21 03:30:36.697
87712;19323;56;2013-08-21 03:30:36.947
87720;19324;56;2013-08-21 03:30:38.917
87721;19325;55;2013-08-21 03:30:39.165
87725;19325;55;2013-08-21 03:30:40.147
87726;19326;54;2013-08-21 03:30:40.397
87730;19326;54;2013-08-21 03:30:41.377
87731;19327;53;2013-08-21 03:30:41.627
87754;19331;53;2013-08-21 03:30:47.289
87755;19332;52;2013-08-21 03:30:47.537
87758;19332;52;2013-08-21 03:30:48.277
87759;19333;53;2013-08-21 03:30:48.527
87785;19338;53;2013-08-21 03:30:54.936
87786;19339;54;2013-08-21 03:30:55.177
87789;19339;54;2013-08-21 03:30:55.907
87790;19340;55;2013-08-21 03:30:56.157
87794;19340;55;2013-08-21 03:30:57.147
87795;19341;54;2013-08-21 03:30:57.387
87806;19343;54;2013-08-21 03:31:00.097
87807;19344;55;2013-08-21 03:31:00.347
87810;19344;55;2013-08-21 03:31:01.087
87811;19345;56;2013-08-21 03:31:01.327
87815;19345;56;2013-08-21 03:31:02.317
87816;19346;55;2013-08-21 03:31:02.557
87819;19346;55;2013-08-21 03:31:03.297
87820;19347;56;2013-08-21 03:31:03.547
87824;19347;56;2013-08-21 03:31:04.536
87825;19348;55;2013-08-21 03:31:04.777
87828;19348;55;2013-08-21 03:31:05.517
87829;19349;56;2013-08-21 03:31:05.767
87832;19349;56;2013-08-21 03:31:06.507
87833;19350;57;2013-08-21 03:31:06.747
87840;19351;57;2013-08-21 03:31:08.477
87841;19352;56;2013-08-21 03:31:08.717
87850;19353;56;2013-08-21 03:31:10.937
87851;19354;55;2013-08-21 03:31:11.177
87854;19354;55;2013-08-21 03:31:11.917
87855;19355;56;2013-08-21 03:31:12.167
87863;19356;56;2013-08-21 03:31:14.137
87864;19357;55;2013-08-21 03:31:14.387
87890;19362;55;2013-08-21 03:31:20.787
87891;19363;54;2013-08-21 03:31:21.037
87898;19364;54;2013-08-21 03:31:22.757
87899;19365;55;2013-08-21 03:31:23.007
87908;19366;55;2013-08-21 03:31:25.217
87909;19367;54;2013-08-21 03:31:25.469
87930;19371;54;2013-08-21 03:31:30.637
87931;19372;53;2013-08-21 03:31:30.887
87935;19372;53;2013-08-21 03:31:31.867
87936;19373;54;2013-08-21 03:31:32.117
87949;19375;54;2013-08-21 03:31:35.317
87950;19376;53;2013-08-21 03:31:35.567
87962;19378;53;2013-08-21 03:31:38.517
87963;19379;54;2013-08-21 03:31:38.767
87966;19379;54;2013-08-21 03:31:39.507
87967;19380;55;2013-08-21 03:31:39.747
87974;19381;55;2013-08-21 03:31:41.477
87975;19382;56;2013-08-21 03:31:41.727
87984;19384;56;2013-08-21 03:31:43.937
87985;19385;59;2013-08-21 03:31:44.187
87987;19385;59;2013-08-21 03:31:44.677
87988;19386;62;2013-08-21 03:31:44.927
87990;19386;62;2013-08-21 03:31:45.417
87991;19387;63;2013-08-21 03:31:45.667
87992;19387;63;2013-08-21 03:31:45.907
87994;19388;65;2013-08-21 03:31:46.397
88022;19395;65;2013-08-21 03:31:53.297
88023;19396;68;2013-08-21 03:31:53.547
88025;19396;68;2013-08-21 03:31:54.037
88026;19397;70;2013-08-21 03:31:54.287
88032;19399;70;2013-08-21 03:31:55.757
88033;19400;73;2013-08-21 03:31:56.009
88035;19400;73;2013-08-21 03:31:56.497
88036;19401;75;2013-08-21 03:31:56.747
88037;19401;75;2013-08-21 03:31:56.992
88038;19402;78;2013-08-21 03:31:57.237
88040;19402;78;2013-08-21 03:31:57.727
88041;19403;80;2013-08-21 03:31:57.977
88043;19403;80;2013-08-21 03:31:58.467
88044;19404;81;2013-08-21 03:31:58.717
88049;19405;81;2013-08-21 03:31:59.947
88050;19406;82;2013-08-21 03:32:00.197
88064;19409;82;2013-08-21 03:32:03.647
88065;19410;79;2013-08-21 03:32:03.887
88068;19410;79;2013-08-21 03:32:04.627
88069;19411;76;2013-08-21 03:32:04.877
88073;19411;76;2013-08-21 03:32:05.857
88074;19412;73;2013-08-21 03:32:06.107
88077;19412;73;2013-08-21 03:32:06.847
88078;19413;71;2013-08-21 03:32:07.087
88082;19413;71;2013-08-21 03:32:08.076
88083;19414;68;2013-08-21 03:32:08.317
88087;19414;68;2013-08-21 03:32:09.307
88088;19415;66;2013-08-21 03:32:09.556
88092;19415;66;2013-08-21 03:32:10.537
88093;19416;64;2013-08-21 03:32:10.787
88097;19416;64;2013-08-21 03:32:11.767
88098;19417;62;2013-08-21 03:32:12.017
88101;19417;62;2013-08-21 03:32:12.757
88102;19418;61;2013-08-21 03:32:12.997
88106;19418;61;2013-08-21 03:32:13.988
88107;19419;59;2013-08-21 03:32:14.246
88111;19419;59;2013-08-21 03:32:15.217
88112;19420;58;2013-08-21 03:32:15.467
88116;19420;58;2013-08-21 03:32:16.447
88117;19421;57;2013-08-21 03:32:16.697
88121;19421;57;2013-08-21 03:32:17.677
88122;19422;56;2013-08-21 03:32:17.927
88126;19422;56;2013-08-21 03:32:18.917
88127;19423;55;2013-08-21 03:32:19.157
88140;19425;55;2013-08-21 03:32:22.357
88141;19426;54;2013-08-21 03:32:22.607
88145;19426;54;2013-08-21 03:32:23.587
88146;19427;53;2013-08-21 03:32:23.837
88164;19430;53;2013-08-21 03:32:28.267
88165;19431;52;2013-08-21 03:32:28.517
88174;19432;52;2013-08-21 03:32:30.737
88175;19433;51;2013-08-21 03:32:30.977
88197;19437;51;2013-08-21 03:32:36.397
88198;19438;52;2013-08-21 03:32:36.647
88202;19438;52;2013-08-21 03:32:37.627
88203;19439;51;2013-08-21 03:32:37.877
88225;19443;51;2013-08-21 03:32:43.297
88226;19444;52;2013-08-21 03:32:43.537
88230;19444;52;2013-08-21 03:32:44.527
88231;19445;51;2013-08-21 03:32:44.777
88247;19448;51;2013-08-21 03:32:48.717
88248;19449;52;2013-08-21 03:32:48.957
88270;19453;52;2013-08-21 03:32:54.377
88271;19454;53;2013-08-21 03:32:54.627
88275;19454;53;2013-08-21 03:32:55.607
88276;19455;52;2013-08-21 03:32:55.857
88311;19462;52;2013-08-21 03:33:04.477
88312;19463;51;2013-08-21 03:33:04.727
88331;19466;51;2013-08-21 03:33:09.397
88332;19467;50;2013-08-21 03:33:09.647
88340;19468;50;2013-08-21 03:33:11.617
88341;19469;51;2013-08-21 03:33:11.867
88349;19470;51;2013-08-21 03:33:13.837
